user_id,date,validity_type_bad,bounce_type_soft,bounce_type_hard,bounce_type_other,paycheck_amount_gross,type_of_income,account_number,type_of_loan,autopay_check,bankruptcy_check,deferral_check,customer_account_age,collateral_check,homeowner_check,target_variable,state,type_of_address,branch_distance,user_age,credit_score,plans_count,retired_check,freq_payment,job_duration
1388,12/24/2019,0,0,0,0,1429,21,6910794,11,0,0,1,2,0,1,0,TX,P,32,29 years,570,2,1,3,5 years
45820,12/23/2019,0,0,0,0,2120,22,5113631,20,0,0,1,4,0,0,0,AZ,M,28,34 years,570,4,0,2,13 years
90874,12/19/2019,1,0,0,0,1535,15,5336198,13,0,0,0,4,0,0,0,CA,P,2,52 years,570,5,0,1,32 years
53194,12/18/2019,0,0,0,0,1354,13,7429236,12,1,0,0,4,0,1,0,TX,M,4,33 years,570,5,0,1,11 years
96630,12-10-19,0,0,0,0,4216,26,1450864,8,0,0,0,5,0,0,0,AZ,M,33,27 years,570,2,0,2,9 years
11874,12-09-19,0,0,0,0,4854,18,2821382,7,0,0,0,5,0,0,0,TX,M,23,36 years,570,4,0,2,13 years
19165,12-08-19,1,0,0,0,3459,19,2564569,30,0,0,0,1,0,0,0,NJ,M,24,52 years,570,5,0,3,30 years
50617,11/26/2019,0,0,0,0,4185,27,7142539,24,0,0,0,2,0,0,0,TX,P,13,34 years,570,2,0,4,16 years
82816,11/15/2019,0,0,0,0,4389,31,7456227,15,0,0,0,2,0,0,0,AZ,M,44,54 years,571,3,0,1,33 years
48403,11-04-19,0,0,0,0,3384,16,3518702,18,1,0,0,3,0,1,0,TX,M,8,45 years,571,3,0,4,27 years
97086,11-02-19,0,0,0,0,4667,,6567223,32,0,0,0,4,0,0,0,TX,P,51,28 years,571,5,0,1,8 years
13605,10/28/2019,0,0,0,0,4343,21,7034634,,0,0,0,5,0,0,0,AZ,P,55,50 years,571,6,0,3,28 years
6731,10/26/2019,0,0,0,0,2961,15,5638356,26,0,0,0,3,0,0,0,AZ,P,26,33 years,571,3,0,4,15 years
91935,10/23/2019,0,0,0,0,1264,14,2224004,24,0,0,1,3,0,1,0,TX,P,45,52 years,571,2,0,4,34 years
37267,12/26/2019,0,0,0,0,4851,13,6061117,14,1,0,1,3,0,0,0,TX,M,9,32 years,571,6,0,2,11 years
7017,12/24/2019,0,0,0,0,2705,17,4511733,28,0,0,0,2,0,0,0,AZ,P,33,39 years,571,4,0,2,18 years
18500,12/17/2019,0,0,0,0,736,9,1686323,24,0,0,0,1,0,0,0,AZ,M,57,31 years,571,2,0,1,12 years
55566,12/15/2019,1,0,0,0,4407,18,2476790,20,0,0,1,1,0,1,0,NJ,P,21,49 years,571,2,0,3,26 years
20170,12-06-19,0,0,0,0,2090,14,7870614,12,0,0,0,3,0,1,0,TX,P,13,49 years,571,6,1,3,28 years
59334,11/29/2019,0,0,0,0,3445,18,6613324,14,0,0,0,4,0,0,0,TX,M,32,32 years,571,2,0,1,10 years
89140,11/21/2019,0,0,0,0,1492,16,2944774,8,0,0,0,3,0,1,0,AZ,M,37,47 years,571,2,0,1,28 years
35067,11/18/2019,0,0,0,0,2339,24,6581384,,0,0,0,4,0,0,0,TX,M,57,31 years,571,3,1,1,7 years
74957,11/18/2019,0,0,0,0,1018,21,6910702,8,0,0,0,5,0,1,0,AZ,P,14,50 years,572,4,0,3,29 years
39943,11-07-19,0,0,0,0,3035,12,1835855,26,0,0,0,5,0,0,0,AZ,P,15,47 years,572,4,0,2,29 years
53333,11-06-19,1,0,0,0,4647,6,4901362,13,0,0,0,3,0,1,0,NJ,M,2,25 years,572,5,0,1,6 years
30156,11-03-19,0,0,1,0,4572,19,2392135,28,0,0,0,4,0,1,0,TX,P,18,26 years,572,3,0,2,2 years
67435,10/28/2019,0,0,0,0,4843,31,4480881,13,0,0,0,5,0,0,0,AZ,M,55,25 years,572,6,0,1,3 years
86380,12/27/2019,0,0,0,0,4773,29,6865989,13,0,0,0,2,1,0,0,AZ,M,46,23 years,572,7,0,1,5 years
89549,12/26/2019,0,0,0,0,659,,5738351,10,0,0,0,5,0,0,0,TX,M,46,26 years,572,2,0,1,8 years
74270,12/23/2019,0,0,0,0,857,13,2769030,13,0,0,0,5,0,0,0,TX,M,56,52 years,572,2,0,2,31 years
45333,12-12-19,0,1,0,0,4741,6,7387747,20,0,0,1,5,0,0,0,AZ,M,47,36 years,572,3,0,1,14 years
72364,12-12-19,0,0,0,0,2671,31,3077064,24,1,0,0,4,0,1,0,AZ,P,31,42 years,572,6,0,2,23 years
38561,11/16/2019,0,0,0,0,2190,13,4215939,18,0,0,0,1,0,0,0,TX,M,59,37 years,572,1,0,3,15 years
17736,11/14/2019,0,0,0,0,2137,17,6074742,26,0,0,0,5,0,0,0,TX,M,39,43 years,572,1,0,3,20 years
90236,11-10-19,0,0,0,0,1200,10,6920551,12,1,0,0,2,0,0,0,TX,M,22,45 years,572,2,0,2,20 years
27850,11-08-19,0,0,0,0,3478,29,6311908,12,0,0,0,4,0,0,0,TX,P,48,52 years,572,5,0,4,30 years
89219,11-02-19,0,0,0,0,1573,13,6030593,20,0,0,0,2,0,1,0,IL,P,14,35 years,572,4,0,4,10 years
40220,10/31/2019,0,0,0,0,3564,9,5413862,13,0,0,0,5,0,1,0,TX,M,2,37 years,572,2,0,3,19 years
19744,10/27/2019,1,0,0,0,543,24,5321101,14,0,0,0,5,0,0,0,FL,M,10,26 years,573,5,0,2,1 years
21952,10/25/2019,0,0,0,0,1266,31,5863017,18,1,0,0,5,0,1,0,TX,P,26,39 years,573,2,0,1,17 years
59220,10/22/2019,0,0,0,0,2169,1,6386462,20,0,0,0,5,0,0,0,TX,P,5,43 years,573,2,0,2,19 years
62585,12/16/2019,0,0,0,0,2761,24,3930926,28,1,0,0,2,0,0,0,AZ,P,56,51 years,573,6,0,3,31 years
36831,12-04-19,0,0,0,0,3049,1,1755648,10,0,0,0,3,0,0,0,TX,M,47,57 years,573,5,0,3,32 years
34038,11/30/2019,0,0,0,0,4211,14,2013440,11,0,0,0,5,0,0,0,AZ,P,42,39 years,573,3,0,3,18 years
59232,11/28/2019,1,0,0,0,1600,29,7134719,9,0,0,0,5,0,0,0,CA,M,26,58 years,573,4,0,4,35 years
83578,11/20/2019,1,0,0,0,779,31,2350825,24,0,0,0,1,0,1,0,CA,P,37,43 years,573,2,0,3,20 years
4521,11/18/2019,0,0,0,0,1545,14,5125701,7,1,0,0,1,0,0,0,AZ,M,19,54 years,573,6,0,4,31 years
24835,11/17/2019,0,0,0,0,3720,90,2633288,7,0,0,0,4,1,0,0,AZ,P,21,46 years,573,4,0,4,21 years
24810,11/15/2019,0,0,0,0,4823,7,2686729,18,0,0,0,5,0,0,0,TX,M,15,24 years,573,4,1,3,6 years
96979,11/14/2019,0,0,0,0,1019,20,2296684,30,1,0,0,1,0,1,0,AZ,P,22,51 years,573,5,0,1,30 years
32025,11-08-19,0,0,0,0,1901,32,5940423,15,0,0,0,3,0,0,0,AZ,M,21,29 years,573,6,0,4,4 years
99685,11-01-19,0,0,0,0,4318,14,7852975,27,0,0,0,2,0,1,0,TX,P,12,44 years,573,1,0,1,26 years
44276,12-12-19,1,0,0,0,4905,25,4293027,18,0,0,0,3,0,0,0,TX,P,39,51 years,573,6,0,1,28 years
95338,12-10-19,1,1,0,0,2405,21,4670123,20,0,0,1,2,0,0,0,TX,M,45,22 years,573,2,0,3,1 years
62013,12-03-19,0,0,0,0,3509,30,7539385,8,0,0,0,1,0,0,0,TX,P,30,24 years,573,8,0,2,4 years
63646,12-02-19,0,0,0,0,3757,19,6894629,9,0,0,0,3,0,0,0,TX,M,10,32 years,573,4,0,1,13 years
96571,11/29/2019,0,0,0,0,591,17,1876431,22,0,0,0,3,0,0,0,AZ,M,42,39 years,573,5,0,1,18 years
66251,11/27/2019,0,0,0,0,4998,10,6395432,12,0,0,0,3,0,0,0,TX,M,50,41 years,573,7,0,3,23 years
59587,11/23/2019,1,0,0,0,784,90,7925636,12,0,0,0,5,0,0,0,IN,M,35,28 years,574,4,0,3,6 years
8205,11/23/2019,0,0,0,0,1328,3,2527300,30,0,0,0,4,0,0,0,TX,M,7,30 years,574,2,0,4,5 years
42710,11/17/2019,1,0,0,0,3336,14,6667318,12,0,0,0,3,0,1,0,TX,M,5,46 years,574,4,0,3,25 years
67018,11-11-19,1,0,0,0,2374,24,1480935,20,0,0,0,1,0,1,0,AZ,M,57,46 years,574,5,0,3,24 years
92971,11-05-19,0,0,0,0,4230,10,3178187,7,0,0,0,3,0,0,0,AZ,M,19,55 years,574,3,0,2,30 years
92333,11-02-19,0,0,0,0,1128,19,4595167,15,0,0,0,2,0,0,0,AZ,P,20,51 years,574,6,0,1,33 years
23017,11-01-19,1,0,1,0,4725,23,3361114,30,0,0,0,2,0,0,0,CA,P,46,43 years,574,4,0,3,25 years
89157,10/30/2019,0,0,0,0,3398,6,6846994,9,0,0,0,3,0,0,0,AZ,P,10,39 years,574,5,0,1,19 years
1791,11/16/2019,0,0,0,0,2577,31,7049748,22,0,0,0,3,0,0,0,TX,P,39,42 years,574,4,0,3,18 years
42504,11-10-19,1,0,0,0,781,4,4789362,24,0,0,0,4,0,0,0,FL,P,36,48 years,574,1,0,1,27 years
53232,11-09-19,1,0,0,0,628,12,3915732,11,0,0,0,4,0,1,0,NJ,M,42,49 years,575,4,0,3,24 years
14854,11-08-19,0,0,0,0,3609,9,1653415,27,0,0,0,2,0,1,0,AZ,M,58,59 years,575,1,1,1,35 years
31734,11-03-19,0,0,0,0,3751,29,7128748,26,0,0,0,3,0,0,0,AZ,P,28,50 years,575,5,0,4,32 years
47856,11-01-19,0,0,0,0,3548,24,2597751,20,0,0,0,3,0,0,0,AZ,M,21,43 years,575,4,0,1,21 years
16884,10/24/2019,0,0,0,0,4158,25,6731520,10,0,0,0,4,1,0,0,TX,P,15,27 years,575,1,0,1,3 years
75599,12-09-19,0,0,0,0,1362,16,2576806,30,0,0,0,1,0,0,0,TX,P,55,46 years,575,2,0,3,26 years
13428,12-07-19,0,0,0,0,3668,13,3414110,24,0,0,0,3,0,0,0,TX,P,38,57 years,575,5,0,1,34 years
98048,12-06-19,0,0,0,0,3264,6,5110651,15,0,0,0,5,0,0,0,TX,M,34,47 years,575,3,0,1,26 years
1726,12-05-19,0,0,0,0,3930,18,3207493,10,0,0,0,4,0,0,0,TX,P,8,25 years,575,5,0,2,2 years
45525,11/18/2019,0,0,0,0,1792,30,1210122,13,0,0,0,1,0,1,0,TX,M,20,51 years,575,6,0,1,27 years
71409,11/16/2019,0,0,0,0,1858,14,3989775,,0,0,0,4,0,0,0,AZ,M,46,29 years,575,1,0,1,9 years
42116,11/14/2019,0,0,0,0,1215,14,2250477,22,0,0,0,4,0,1,0,AZ,P,23,48 years,575,5,0,3,25 years
57156,11-10-19,1,0,0,0,4385,15,4170359,10,1,0,0,3,0,1,0,IN,P,56,52 years,576,3,0,3,28 years
75141,11-06-19,1,0,0,0,1696,21,5852720,22,0,0,0,1,0,1,0,IN,M,33,49 years,576,3,0,2,29 years
75577,10/25/2019,0,0,0,0,3407,11,3348515,10,0,0,0,3,0,1,0,AZ,M,47,28 years,576,3,1,2,10 years
39387,10/23/2019,0,0,0,0,3166,21,5274878,30,0,0,0,2,0,0,0,TX,M,7,41 years,576,4,0,1,20 years
32336,12-09-19,0,0,0,0,2080,15,3327402,7,0,0,0,2,0,1,0,TX,M,39,31 years,576,3,0,3,10 years
96085,11/21/2019,1,0,0,0,3941,23,1456795,7,0,1,0,4,0,0,0,NJ,M,51,52 years,576,4,0,4,31 years
86034,11/18/2019,0,0,0,0,1687,25,3179651,18,1,0,0,2,0,1,0,TX,P,56,38 years,576,1,0,1,16 years
2876,11/16/2019,0,0,0,0,1257,23,1567111,18,0,0,0,1,0,0,0,AZ,P,51,55 years,576,6,0,2,35 years
21439,11-12-19,0,0,0,0,3422,27,3647798,18,0,0,0,4,0,0,0,AZ,M,51,29 years,576,3,0,4,4 years
59221,11-12-19,0,0,0,0,4993,27,3235523,27,0,0,0,4,0,0,0,AZ,M,54,56 years,576,4,0,2,32 years
78224,11-10-19,0,0,0,0,3167,14,7381632,28,0,0,0,2,0,0,0,IL,P,33,52 years,576,6,0,4,29 years
22105,11-08-19,0,0,0,0,3388,,7721073,12,0,0,0,4,0,1,0,TX,P,55,19 years,576,4,0,1,1 years
81610,11-07-19,1,0,0,0,4672,31,4186913,32,0,0,0,3,0,0,0,GA,P,26,26 years,576,2,0,1,3 years
50364,10/26/2019,0,0,0,0,2535,10,4793898,20,0,0,0,1,0,1,0,TX,P,24,32 years,577,4,0,3,9 years
36046,12/22/2019,0,0,0,0,773,20,2840587,12,0,0,0,5,0,1,0,AZ,M,6,37 years,577,3,0,2,16 years
33174,12-07-19,0,0,0,0,596,21,4692909,14,0,0,0,3,0,0,0,TX,P,60,51 years,577,2,0,4,28 years
62959,11/22/2019,0,0,0,0,1462,14,7782386,12,0,0,0,3,0,0,0,AZ,M,36,44 years,577,4,0,2,20 years
85750,11/22/2019,0,0,0,0,4355,6,2849689,24,0,0,0,4,0,0,0,TX,M,34,30 years,577,3,0,3,5 years
93878,11/20/2019,0,0,0,0,3499,1,3589166,15,0,0,0,5,0,0,0,TX,M,16,38 years,577,4,0,2,19 years
20291,11/18/2019,0,0,1,0,1094,30,2290258,30,0,0,0,2,0,1,0,TX,M,31,28 years,577,4,0,3,5 years
23048,11/17/2019,0,0,0,0,2977,15,7353433,,0,0,0,5,0,0,0,TX,M,1,53 years,577,4,0,4,33 years
54157,11/14/2019,0,0,0,0,3410,25,5790576,24,0,0,0,5,0,0,0,AZ,M,27,42 years,577,5,0,1,20 years
72564,11-12-19,0,0,0,0,528,28,3901967,10,0,0,0,5,0,1,0,AZ,P,9,45 years,577,4,0,4,27 years
88881,11-07-19,0,0,0,0,1548,13,7972139,9,0,0,0,4,0,0,0,TX,P,29,25 years,577,4,0,3,5 years
85194,11-05-19,0,0,0,0,1119,8,4624818,,0,0,0,1,0,0,0,TX,P,41,46 years,577,2,0,4,27 years
88012,11-03-19,0,0,0,0,2294,7,4875181,14,1,0,0,1,0,0,0,TX,M,43,30 years,577,4,0,2,6 years
60012,11-02-19,0,1,0,0,2582,3,3810741,12,0,0,0,4,0,0,0,AZ,M,47,35 years,577,3,0,4,12 years
31234,10/28/2019,0,0,0,0,1297,,3234637,,0,0,0,5,0,0,0,TX,P,18,38 years,577,2,0,3,16 years
92809,10/26/2019,1,0,0,0,2899,10,7597456,7,0,0,0,5,0,0,0,IN,M,57,25 years,577,2,0,2,2 years
97669,12-06-19,0,0,0,0,1621,9,3126610,13,0,0,0,1,0,0,0,TX,M,42,31 years,577,1,0,1,9 years
14054,12-05-19,0,0,0,0,3862,32,2175057,27,0,0,0,3,0,0,0,TX,P,23,25 years,578,2,0,4,6 years
6701,10/30/2019,0,0,0,0,3721,23,7248454,30,0,0,0,3,0,0,0,TX,P,42,27 years,578,2,0,2,5 years
29759,10/28/2019,1,0,0,0,2258,13,4732028,26,0,0,0,1,0,0,0,NJ,P,38,26 years,578,4,0,1,3 years
81801,10/26/2019,0,0,0,0,3791,30,2416700,26,0,0,0,4,0,0,0,TX,M,52,40 years,578,5,1,2,19 years
97992,11/21/2019,0,0,0,0,4802,6,1012038,8,0,0,0,3,0,0,0,TX,P,41,49 years,578,5,0,3,29 years
52328,11/16/2019,0,0,0,0,800,29,3180894,,0,0,0,5,0,0,0,AZ,P,15,34 years,578,3,1,4,11 years
95948,11/15/2019,0,0,0,0,4670,8,6141867,15,0,0,0,2,0,0,0,AZ,P,3,46 years,578,3,0,1,24 years
7720,11/13/2019,0,0,0,0,4975,8,7795504,9,0,0,0,1,0,0,0,TX,P,11,27 years,578,4,0,2,6 years
32777,10/29/2019,1,0,0,0,2237,28,6640247,24,0,0,0,1,0,0,0,GA,P,1,25 years,578,4,0,4,1 years
58890,10/24/2019,1,0,0,0,4917,29,2117581,14,0,0,0,3,0,1,0,CA,P,39,42 years,578,6,1,1,19 years
50393,10/21/2019,1,0,0,0,2146,9,6127009,22,0,0,0,4,0,0,0,FL,P,48,56 years,578,4,0,4,31 years
97058,12-08-19,0,0,0,0,565,31,6862638,14,0,0,0,5,0,0,0,AZ,M,18,44 years,578,1,0,2,24 years
1235,11/19/2019,0,0,0,0,3656,7,2882033,26,0,0,0,3,0,0,0,TX,P,34,51 years,578,1,0,3,26 years
50888,11/17/2019,0,0,0,0,949,31,3577679,30,0,0,0,1,0,0,0,AZ,M,34,34 years,578,4,0,1,13 years
51990,11/17/2019,0,0,0,0,2507,29,7615189,20,0,0,0,5,0,0,0,TX,P,7,54 years,578,5,0,3,31 years
52991,11-02-19,0,0,0,0,956,30,6712000,13,0,0,0,3,0,0,0,AZ,P,47,30 years,579,2,0,2,5 years
95989,10/31/2019,0,0,0,0,761,11,5820103,12,0,0,0,3,0,0,0,AZ,M,39,50 years,579,5,0,2,25 years
38433,10/28/2019,0,0,0,0,2934,28,5100251,7,0,0,0,5,0,0,0,TX,M,5,48 years,579,5,0,3,25 years
13507,10/28/2019,0,0,0,0,1012,5,6422282,14,0,0,0,2,0,1,0,AZ,P,13,30 years,579,4,0,3,11 years
24621,12-06-19,0,0,1,0,2795,28,6040187,20,0,1,0,3,0,0,0,AZ,M,54,55 years,579,3,0,1,32 years
2586,12-05-19,0,0,0,0,2429,7,2645994,9,1,0,0,5,0,0,0,AZ,P,47,35 years,579,4,0,1,10 years
38242,11/20/2019,0,0,0,0,2552,31,2147589,24,0,0,0,5,0,0,0,TX,M,52,50 years,579,5,0,1,31 years
76150,11/17/2019,0,0,0,0,4217,5,2119032,11,0,0,0,5,0,0,0,AZ,P,44,49 years,579,4,0,1,27 years
80390,12/22/2019,0,0,0,0,4720,13,5580932,10,0,0,0,5,0,0,0,TX,M,17,44 years,579,4,0,3,20 years
93691,12-05-19,0,0,0,0,5000,28,5053058,24,1,0,0,5,0,0,0,IL,M,44,30 years,579,5,0,1,11 years
47500,11/17/2019,0,0,0,0,3330,,2559826,,0,0,0,3,0,0,0,TX,P,59,30 years,579,3,0,1,7 years
2071,11/14/2019,0,0,0,0,4279,,6243531,22,0,0,0,2,0,0,0,IL,M,30,48 years,579,4,0,3,24 years
94446,11-11-19,1,0,0,0,4440,15,5037862,22,0,0,0,4,0,0,0,FL,M,23,44 years,579,4,0,1,21 years
8921,11-09-19,0,0,0,0,1344,21,3831102,10,0,0,0,3,0,0,0,TX,M,34,44 years,579,4,1,1,22 years
9833,11-06-19,0,0,0,0,1162,30,4020595,11,0,0,1,3,0,1,0,TX,P,46,34 years,579,6,0,3,9 years
76945,11-02-19,0,0,0,0,3706,10,4972313,7,0,0,0,3,0,0,0,AZ,P,59,59 years,579,6,0,3,34 years
31786,10/30/2019,0,1,0,0,2087,2,6945719,7,0,0,0,1,0,0,0,TX,P,59,31 years,579,5,0,3,8 years
26463,10/23/2019,0,0,0,0,2457,2,5115370,27,0,0,0,3,0,0,0,TX,P,50,19 years,580,4,0,1,1 years
54993,10/21/2019,0,0,0,0,3208,7,3903888,15,0,0,0,5,0,1,0,AZ,M,24,57 years,580,7,0,3,35 years
24864,12-08-19,1,0,0,0,4045,8,4980644,32,0,0,0,5,0,0,0,GA,P,35,31 years,580,3,1,2,12 years
94972,11/21/2019,0,0,0,0,822,25,2333859,9,0,0,0,5,0,0,0,TX,M,11,44 years,580,3,0,3,22 years
87735,11/20/2019,0,0,0,0,2052,24,6869069,9,1,0,0,4,0,1,0,TX,P,23,45 years,580,3,0,2,24 years
4059,11/20/2019,0,0,0,0,2915,6,7502275,26,0,0,1,1,0,1,0,TX,M,12,38 years,580,8,0,1,15 years
99248,11/17/2019,0,0,0,0,2162,8,2779718,13,0,0,0,4,0,0,0,TX,M,1,28 years,580,4,0,2,7 years
26886,11/15/2019,0,0,0,0,2126,11,3095282,13,0,0,0,3,0,0,0,TX,P,14,36 years,580,3,0,2,11 years
9287,11-07-19,0,0,0,0,2618,13,3605036,27,0,0,0,3,0,1,0,AZ,M,55,28 years,580,5,0,1,9 years
23449,12-10-19,0,0,0,0,4292,19,7932287,11,0,0,0,2,0,1,0,TX,M,2,59 years,580,5,0,1,34 years
71040,11/20/2019,0,0,0,0,812,90,5819149,13,0,0,0,5,0,1,0,IL,M,28,50 years,580,3,0,2,32 years
66931,11/19/2019,0,0,0,0,904,90,4986249,8,0,0,0,2,0,0,0,TX,M,16,42 years,580,1,0,3,23 years
6803,11/19/2019,0,0,1,0,3243,5,7125126,,1,0,0,3,0,0,0,AZ,P,57,26 years,580,2,0,4,5 years
19213,11/18/2019,0,0,0,0,2790,21,7367642,7,0,0,0,1,0,1,0,TX,P,37,33 years,580,2,0,1,10 years
43228,11-04-19,0,0,0,0,1629,3,7816946,12,0,0,0,5,0,0,0,TX,M,56,32 years,580,2,0,2,7 years
23990,10/24/2019,0,0,0,0,871,28,2126196,18,0,0,0,4,0,1,0,AZ,M,21,24 years,580,6,0,1,5 years
67856,12-06-19,0,0,0,0,2144,19,2550614,30,0,0,0,2,0,0,0,AZ,M,11,49 years,580,9,0,2,25 years
16497,11/22/2019,0,0,0,0,2734,1,4679798,12,0,0,0,3,0,1,0,AZ,M,46,50 years,580,4,0,1,26 years
14751,11-11-19,0,0,0,0,3017,8,1806265,30,0,0,0,4,0,0,0,TX,P,47,37 years,580,3,0,4,19 years
43823,11-08-19,0,0,0,0,4326,31,4634436,9,0,0,0,4,0,0,0,TX,M,18,37 years,580,1,0,3,19 years
64787,11-04-19,0,0,0,0,4239,32,3343039,30,0,0,0,4,0,0,0,AZ,P,16,26 years,580,2,0,1,8 years
96383,10/31/2019,0,0,0,1,2169,90,4961175,15,0,0,0,2,0,1,0,AZ,M,24,45 years,581,6,0,3,27 years
21421,10/27/2019,0,0,0,0,2606,31,1390077,15,0,0,0,3,0,0,0,TX,M,28,31 years,581,2,0,3,11 years
20008,12/23/2019,0,0,0,0,3649,11,7149477,32,0,0,0,4,0,0,0,TX,M,32,30 years,581,3,0,2,10 years
62674,12-09-19,0,0,0,0,1133,17,2657955,11,0,1,0,3,0,0,0,AZ,P,31,44 years,581,4,0,2,25 years
25386,11/16/2019,0,0,0,0,4076,22,3688134,28,0,0,0,5,0,1,0,TX,M,10,33 years,581,7,0,4,10 years
87186,11/16/2019,0,0,0,0,3383,15,5699234,12,0,0,0,1,0,1,0,AZ,M,28,31 years,581,4,0,2,10 years
3843,11/15/2019,0,0,0,0,3449,28,6067537,30,0,0,0,4,0,0,0,AZ,P,51,42 years,581,3,1,2,21 years
52389,11-12-19,1,0,0,0,2015,2,1065950,22,0,0,0,5,0,1,0,CA,P,27,50 years,581,6,0,1,28 years
76051,11-11-19,0,0,0,0,4589,5,3240448,20,0,0,0,5,0,1,0,TX,P,5,33 years,581,4,0,4,15 years
75712,11-07-19,1,0,0,0,1202,20,2583434,14,0,0,0,1,0,1,0,NJ,M,55,37 years,581,3,0,3,16 years
98876,10/27/2019,0,0,0,0,1452,31,4078546,20,0,0,0,2,0,0,0,TX,M,15,35 years,581,3,0,1,12 years
65656,10/26/2019,0,0,0,0,2235,27,2053163,11,0,0,0,4,0,0,0,AZ,M,58,30 years,581,4,0,1,5 years
10815,10/24/2019,0,0,0,0,1525,29,6717615,27,1,0,0,4,0,1,0,TX,M,7,55 years,581,2,0,4,30 years
23859,10/23/2019,0,0,0,0,915,8,4272760,22,0,0,0,4,0,0,0,TX,M,27,41 years,581,3,0,4,23 years
29305,11/21/2019,0,0,0,0,4438,22,4528477,22,0,0,0,3,0,1,0,IL,P,35,50 years,581,5,0,2,26 years
70558,11/14/2019,0,0,0,0,1330,6,6688432,12,1,0,0,2,0,0,0,AZ,M,25,29 years,581,5,0,2,8 years
5578,11-08-19,0,0,0,1,4130,27,2855247,,1,0,0,2,0,0,0,AZ,M,6,31 years,581,1,1,2,7 years
2100,11-02-19,0,0,0,0,4126,13,6660148,8,0,0,0,2,0,1,0,TX,P,48,35 years,581,4,0,1,16 years
44273,11-01-19,0,0,0,0,3931,15,3068072,18,0,0,1,3,0,1,0,AZ,M,15,32 years,581,6,0,2,7 years
31457,10/31/2019,1,0,0,0,4466,20,1413605,12,0,0,0,2,0,0,0,CA,P,41,46 years,581,6,1,4,22 years
20312,10/29/2019,0,0,0,0,983,10,5328463,14,0,0,0,3,0,0,0,TX,M,24,46 years,581,6,0,2,27 years
51772,10/27/2019,0,0,0,0,3631,15,1573038,15,0,0,0,4,0,0,0,TX,P,57,45 years,582,3,0,1,23 years
24083,10/26/2019,0,0,0,0,2105,5,2030998,28,0,0,0,1,0,1,0,TX,M,40,23 years,582,7,0,2,2 years
68125,12-06-19,0,0,0,0,4960,32,7805611,15,0,0,0,1,0,0,0,TX,P,3,26 years,582,5,0,1,6 years
29450,11/19/2019,0,0,0,0,1643,18,2570336,7,0,0,0,4,0,0,0,TX,P,59,43 years,582,3,0,2,18 years
39896,11/15/2019,0,0,0,0,2715,32,3569744,12,0,0,0,1,0,0,0,TX,P,52,22 years,582,6,0,3,1 years
44420,11/13/2019,0,0,0,0,2064,4,1644818,28,0,0,0,2,0,0,0,AZ,M,42,29 years,582,5,0,1,10 years
48532,11/13/2019,1,0,0,0,4787,9,6612701,28,0,0,1,2,0,1,0,TX,M,35,40 years,582,5,0,3,20 years
30718,11-10-19,0,0,0,0,856,11,2292130,27,0,0,0,5,0,0,0,TX,P,3,45 years,582,2,0,2,25 years
16553,11-10-19,0,0,0,0,1053,29,7662888,14,0,0,0,2,0,0,0,AZ,M,3,53 years,582,5,0,1,31 years
75328,11-06-19,0,0,0,0,540,23,4020807,8,1,0,0,1,0,1,0,AZ,M,49,34 years,582,4,0,3,15 years
1683,11-05-19,0,0,0,0,4917,32,1647628,20,0,0,0,3,0,0,0,AZ,M,25,29 years,582,3,0,1,11 years
29140,10/25/2019,0,0,0,0,4264,32,3168761,27,0,0,0,2,0,0,0,TX,P,53,21 years,582,2,0,2,2 years
28874,10/22/2019,0,0,0,0,2471,16,5712201,28,0,0,0,2,0,0,0,AZ,M,51,27 years,582,5,0,4,6 years
39591,11/22/2019,0,0,0,0,1138,27,1426284,10,0,0,0,1,0,1,0,TX,M,60,59 years,582,6,1,1,35 years
78585,11/21/2019,0,0,0,0,1218,16,4526077,11,0,0,1,4,0,0,0,TX,P,60,30 years,582,3,0,3,10 years
82250,11/16/2019,1,1,0,0,2703,1,6022950,8,0,0,0,4,0,0,0,FL,P,51,25 years,583,3,0,4,5 years
68293,11/13/2019,0,0,0,0,3626,5,7117443,11,0,0,0,4,0,0,0,TX,P,38,44 years,583,3,0,4,19 years
53783,11-12-19,0,1,0,0,3375,1,4446830,10,0,0,0,4,0,0,0,AZ,M,18,49 years,583,6,0,1,25 years
55967,11-12-19,0,0,0,0,1327,8,3087621,28,0,0,0,2,0,0,0,TX,P,28,31 years,583,1,0,1,13 years
63916,10/28/2019,0,0,0,0,1161,32,7194936,27,1,0,0,5,0,0,0,TX,P,6,23 years,583,2,0,2,5 years
40009,11/21/2019,0,0,0,0,4315,5,6656554,14,0,0,0,3,0,1,0,AZ,P,36,37 years,583,4,0,2,13 years
30124,11/17/2019,0,0,0,0,2688,13,2555761,20,0,0,0,1,0,0,0,TX,M,2,46 years,583,6,0,3,25 years
34555,11-03-19,0,0,0,0,4595,11,3532736,11,0,0,0,4,0,0,0,TX,P,44,36 years,583,3,0,2,16 years
91148,10/31/2019,1,1,0,0,1300,,5171253,30,0,0,0,4,0,1,0,NJ,M,31,45 years,583,5,0,3,25 years
72047,10/24/2019,0,0,0,0,1922,3,7469583,27,0,0,0,3,0,0,0,AZ,P,12,37 years,583,5,1,4,13 years
69125,10/24/2019,0,0,0,0,3074,4,7498754,32,0,0,0,4,0,0,0,AZ,P,27,36 years,583,6,0,1,17 years
